# Gene Family	DM001.concat_Abundance-RPKs	DM002.concat_Abundance-RPKs	DM004.concat_Abundance-RPKs	DM007.concat_Abundance-RPKs	DM008.concat_Abundance-RPKs	DM019.concat_Abundance-RPKs	DM025.concat_Abundance-RPKs	DM046.concat_Abundance-RPKs	DM051.concat_Abundance-RPKs	DM055.concat_Abundance-RPKs	DM057.concat_Abundance-RPKs	DM063.concat_Abundance-RPKs	DM065.concat_Abundance-RPKs	DM074.concat_Abundance-RPKs	DM087.concat_Abundance-RPKs	DM093.concat_Abundance-RPKs	LG001.concat_Abundance-RPKs	LG006.concat_Abundance-RPKs	LG023.concat_Abundance-RPKs	LG025.concat_Abundance-RPKs	LG026.concat_Abundance-RPKs	LG030.concat_Abundance-RPKs	LG034.concat_Abundance-RPKs	LG038.concat_Abundance-RPKs	LG043.concat_Abundance-RPKs	LG045.concat_Abundance-RPKs	LG046.concat_Abundance-RPKs	LG049.concat_Abundance-RPKs	LG050.concat_Abundance-RPKs	LG052.concat_Abundance-RPKs
GDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|g__Bacteroides.s__Bacteroides_vulgatus	87.3391814967	69.4894020045	83.6032154812	15.873015873	499.7699460641	112.4187917093	15.8831260742	16.8580743809	288.9689866203	65.6104789066	0.0	37.6373674047	82.3713361718	109.9984258245	229.846150141	37.2328241431	321.4523443037	0.0	22.2222222222	0.0	711.4329529793	183.064991458	395.0856813082	57.7474032962	4351.8772667052	202.7960261802	2549.2813781569	0.0	543.9034762475	50.7936507937
GDPMANDEHYDRA-RXN: (expasy) GDP-mannose 4,6-dehydratase [4.2.1.47]	420.2811363502	100.5979225504	215.5707429563	44.999079503800004	1148.5337413031	201.22606137640003	31.075838506300002	33.685471718399995	602.9932879823001	168.7263765702	0.0	92.273000607	243.0037194718	197.5365599164	961.0641888631001	1727.8834953808	576.1678409032	0.0	24.3109045768	0.0	2826.0391805168	558.4490291387	994.2629450377	2385.1325925906	8529.006123387	721.2879410293001	4125.003983760201	6.4308681672	1322.7655805282	147.571451679
GDPMANDEHYDRA-RXN: (expasy) GDP-mannose 4,6-dehydratase [4.2.1.47]|g__Bacteroides.s__Bacteroides_dorei	207.6365990466	29.9805058076	60.4702989696	5.376344086	248.5113545896	30.600690524700003	12.715160300400001	20.4464460983	120.1178838837	41.4534760609	0.0	18.110212416	45.009169346200004	40.6039697975	416.6978277324	1311.3357677345002	98.9362111571	0.0	5.3445361116	0.0	1257.3007869573999	172.3254470616	417.590968462	1872.1481702177	1309.1981856339999	349.5416362647	743.2258266220999	3.2154340836	324.2682864032	44.4956628284
GDPMANDEHYDRA-RXN: (expasy) GDP-mannose 4,6-dehydratase [4.2.1.47]|g__Bacteroides.s__Bacteroides_vulgatus	212.6445373034	70.6174167428	155.1004439866	39.62273541770001	900.0223867135	170.62537085169998	18.3606782059	13.2390256201	482.8754040986	127.27290050920001	0.0	74.162788191	197.9945501255	156.9325901189	544.3663611308	416.5477276463	477.231629746	0.0	18.9663684653	0.0	1568.7383935593998	386.1235820772	576.6719765756	512.984422373	7219.807937753001	371.7463047646	3381.7781571381	3.2154340836	998.4972941249	103.07578885059999
GDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	447.027042262	118.534006283	247.5068688621	19.491874072	1346.6903576078	199.9318712014	31.4491435436	0.0	618.9599739471	144.6015955315	0.0	113.0379466132	243.12036056739998	290.72111225140003	795.4409171171999	1393.2377915346	695.5212598289	0.0	25.4627016603	0.0	3031.8747126929	652.6538305027	830.2901774510001	2124.5868598622	10183.4214913492	549.4872073660999	4973.7591441931	0.0	1201.9859015237	101.51160142159999
GDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|g__Bacteroides.s__Bacteroides_dorei	231.86833377250002	4.0525999044	10.4562120085	1.1111111111	76.0334522784	5.704220917600001	21.2736481356	0.0	47.681320856	11.409470449499999	0.0	6.3901430171	12.303673031299999	22.6584087066	286.2484679276	1220.6461560989	42.938019690000004	0.0	1.2658227848	0.0	1407.7568511576	166.2174378255	87.0781070955	1829.6149886017001	793.8446767790001	91.5376157227	267.0881323233	0.0	89.5701410486	3.2097211676
GDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|g__Bacteroides.s__Bacteroides_vulgatus	215.1587084894	114.48140637860001	237.0506568536	18.3807629609	1270.6569053295002	194.22765028380002	10.175495408	0.0	571.2786530913	133.19212508200002	0.0	106.6478035961	230.81668753609998	268.0627035447	509.19244918950005	172.59163543559998	652.5832401389	0.0	24.196878875499998	0.0	1624.1178615351	486.4363926773	743.2120703554999	294.9718712605	9389.576814570299	457.9495916433	4706.6710118698	0.0	1112.4157604751001	98.301880254
GLCNACPTRANS-RXN: (expasy) N-acetylglucosaminephosphotransferase [2.7.8.33]	63.103230265	41.5767342753	0.0	0.0	108.9898368364	0.0	0.0	0.0	209.9365370621	0.0	0.0	24.8765157364	17.5701340265	25.932672352	94.8873327716	428.2629524428	0.0	0.0	0.0	0.0	0.0	92.0557329379	63.3362037865	588.0644389843	32.8046314777	0.0	1714.6060700366	0.0	361.7904242597	0.0
GLCNACPTRANS-RXN: (expasy) N-acetylglucosaminephosphotransferase [2.7.8.33]|g__Bacteroides.s__Bacteroides_dorei	18.5139458223	12.4675641749	0.0	0.0	17.6519066964	0.0	0.0	0.0	82.8586434168	0.0	0.0	6.1464868115	10.3789052912	10.3598039799	82.5573453474	396.5055843235	0.0	0.0	0.0	0.0	0.0	47.5745616326	24.8655221863	554.3179600386	8.1265350631	0.0	305.9169674229	0.0	88.7299866915	0.0
GLCNACPTRANS-RXN: (expasy) N-acetylglucosaminephosphotransferase [2.7.8.33]|g__Bacteroides.s__Bacteroides_vulgatus	44.5892844427	29.1091701004	0.0	0.0	91.33793014	0.0	0.0	0.0	127.0778936453	0.0	0.0	18.7300289249	7.1912287353	15.5728683721	12.3299874242	31.7573681192	0.0	0.0	0.0	0.0	0.0	44.4811713054	38.4706816002	33.7464789456	24.6780964146	0.0	1408.6891026137	0.0	273.0604375682	0.0
GLU6PDEHYDROG-RXN: (expasy) Glucose-6-phosphate dehydrogenase (NADP(+)) [1.1.1.49]	127.9051678195	41.1486606403	68.4901933654	0.0	446.2800623944	75.1833509086	13.1542874101	0.0	218.9272958652	60.0190069947	0.0	50.6075480457	87.3216122294	89.9892834436	245.4373282546	460.019604082	229.4844199219	0.0	11.0375275938	0.0	1011.479077278	226.1606916425	267.9223241312	739.8148555932	3276.8741180419	182.5778111654	1678.0644034022	6.6225165563	464.7499703021	35.8040856916
GLU6PDEHYDROG-RXN: (expasy) Glucose-6-phosphate dehydrogenase (NADP(+)) [1.1.1.49]|g__Bacteroides.s__Bacteroides_dorei	63.6300427091	0.0	0.0	0.0	0.730994152	0.693000693	8.0457645177	0.0	1.416987797	0.0	0.0	1.4716703458	0.0	0.0	73.8261203656	428.7281606811	0.6858710562	0.0	0.0	0.0	460.5151795158	51.7560892291	11.3349859971	692.3773777433	8.3050261952	14.4979207229	16.5631073751	4.4150110375	2.8121714054	0.0
GLU6PDEHYDROG-RXN: (expasy) Glucose-6-phosphate dehydrogenase (NADP(+)) [1.1.1.49]|g__Bacteroides.s__Bacteroides_vulgatus	64.2751251104	41.1486606403	68.4901933654	0.0	445.5490682423	74.4903502156	5.1085228924	0.0	217.5103080682	60.0190069947	0.0	49.1358776998	87.3216122294	89.9892834436	171.611207889	31.291443401	228.7985488656	0.0	11.0375275938	0.0	550.9638977622	174.4046024134	256.5873381341	47.4374778499	3268.5690918467	168.0798904425	1661.5012960271	2.2075055188	461.9377988966	35.8040856916
GLUCISOM-RXN: (metacyc) glucose isomerase [5.3.1.5]	167.4819090386	45.795574761	101.6565615832	8.2392146027	464.0241620188	82.9104429529	11.6699529666	6.3096381727	254.3822050564	59.0963667549	0.0	48.1511965507	101.824952403	116.4201581287	331.6981216126	578.8894446282	239.102966863	0.0	10.0279695606	0.0	1092.4180120792	247.9829522086	324.820680122	776.8012804144	3655.3171420703	215.5269935504	1828.02949266	0.0	439.1746771756	34.6142151841
GLUCISOM-RXN: (metacyc) glucose isomerase [5.3.1.5]|g__Bacteroides.s__Bacteroides_dorei	105.5044224706	17.8358904073	31.2213901123	1.7137960583	122.5770471256	30.4777080966	4.2447574525	1.7072381652	86.3899451986	13.5815454014	0.0	22.1953554394	36.3501101872	34.7813949804	172.3280920724	513.5466761213	74.8163051895	0.0	2.5612536854	0.0	582.7082801193	109.4440192807	109.7642883563	675.6874575937	1049.6691623864	79.8165855367	437.2580654354	0.0	143.8639492868	16.9480966921
GLUCISOM-RXN: (metacyc) glucose isomerase [5.3.1.5]|g__Bacteroides.s__Bacteroides_vulgatus	61.9774865681	27.9596843538	70.435171471	6.5254185444	341.4471148932	52.4327348562	7.4251955141	4.6024000075	167.9922598578	45.5148213536	0.0	25.9558411113	65.4748422157	81.6387631483	159.3700295402	65.3427685068	164.2866616735	0.0	7.4667158752	0.0	509.7097319599	138.538932928	215.0563917657	101.1138228207	2605.6479796839	135.7104080137	1390.7714272246	0.0	295.3107278887	17.6661184921
GLUCOSAMINE-6-P-DEAMIN-RXN: (expasy) Glucosamine-6-phosphate deaminase [3.5.99.6]	313.8609683117	87.95530090470001	195.3996974251	8.6120975773	1013.0191155866	170.417602734	30.783654956200003	23.0079939596	541.1487113551	109.55950305729999	0.0	90.7078800528	198.8225510631	219.8658387035	624.6545495005	1178.3413630026	529.7572855620999	0.0	29.8912558707	0.0	2294.9434824511	498.748049878	657.6078594457	1798.3128020156	8097.860913364	384.2496431761	4303.1982775932	0.0	1054.497479632	64.1668037243
GLUCOSAMINE-6-P-DEAMIN-RXN: (expasy) Glucosamine-6-phosphate deaminase [3.5.99.6]|g__Bacteroides.s__Bacteroides_dorei	165.1905863951	0.0	6.2740110077	1.5571030416	1.5993250288	2.5883983241	16.1327313921	5.5597698637	75.7513642891	0.5437737901	0.0	6.9134645629	3.1337593318	1.0875475802	198.9691481152	1069.6542181976001	9.9836584384	0.0	0.0	0.0	1011.454630314	104.71879003340001	36.942576955	1595.87995862	407.64616098780004	42.492490599199996	213.7135596638	0.0	77.5342623935	2.5985671964
GLUCOSAMINE-6-P-DEAMIN-RXN: (expasy) Glucosamine-6-phosphate deaminase [3.5.99.6]|g__Bacteroides.s__Bacteroides_vulgatus	148.6703819164	87.95530090470001	189.1256864174	7.0549945357	1011.4197905578001	167.82920441	14.6509235641	17.4482240958	465.397347066	109.0157292672	0.0	83.7944154899	195.6887917314	218.7782911233	425.6854013853	108.687144805	519.7736271237	0.0	29.8912558707	0.0	1283.4888521372	394.0292598447	620.6652824907001	202.4328433956	7690.2147523763	341.7571525769	4089.4847179293	0.0	976.9632172385	61.5682365279
GLUCUROISOM-RXN: (expasy) Glucuronate isomerase [5.3.1.12]	135.9859187475	48.1350174184	91.3480741922	9.5067575381	488.5793158322	59.8681862795	9.5465393795	0.0	195.2351474885	57.6739500936	0.0	46.7409829153	84.211153776	107.6672711677	276.3638921542	529.6348625597	211.4539039779	0.0	9.4496014683	0.0	1012.5471179285	220.3835132001	282.5148303633	716.9671093113	3622.4783336227	213.0683338648	1667.2494796753	0.0	396.2626140019	41.0381778595
GLUCUROISOM-RXN: (expasy) Glucuronate isomerase [5.3.1.12]|g__Bacteroides.s__Bacteroides_dorei	67.943787106	1.5286827782	4.6805923343	0.7955449483	17.2854548191	3.1229538648	4.7732696897	0.0	10.8343253753	4.67358247	0.0	9.4684971858	3.0986264433	7.1599045346	83.4380187039	473.2165272413	18.4982530287	0.0	0.7955449483	0.0	477.4281276982	55.0636557545	19.6218683215	620.7892124667	518.4832426933	27.46544077	82.9539519546	0.0	19.413585452	0.7806401249
GLUCUROISOM-RXN: (expasy) Glucuronate isomerase [5.3.1.12]|g__Bacteroides.s__Bacteroides_vulgatus	68.0421316415	46.6063346402	86.6674818579	8.7112125899	471.2938610131	56.7452324147	4.7732696897	0.0	184.4008221131	53.0003676236	0.0	37.2724857295	81.1125273327	100.5073666331	192.9258734502	56.4183353184	192.9556509492	0.0	8.65405652	0.0	535.1189902303	165.3198574456	262.8929620418	96.1778968446	3103.9950909294	185.6028930948	1584.2955277206	0.0	376.8490285499	40.2575377346
GLURS-RXN: (expasy) Glutamate--tRNA ligase [6.1.1.17]	182.9747127202	58.969466057	102.1127710589	15.1738695099	494.8060474568	92.7081205154	13.809930507	16.346537845	284.3305157058	76.9542051285	7.2898348483	52.524021755	114.9883505591	117.0911845586	362.5713797041	583.8853490319	292.2013488124	0.0	13.0371272778	0.0	1225.7489743421	270.1414281595	388.6142000396	849.4002691932	4202.8955947095	199.3841782766	2126.0263005836	0.0	560.3045723708	50.0501007545
GLURS-RXN: (expasy) Glutamate--tRNA ligase [6.1.1.17]|g__Bacteroides.s__Bacteroides_dorei	93.7602875101	11.6104925122	15.7176307197	0.730994152	52.8879695393	10.8371404521	7.9740641817	2.1117358076	39.6929284412	8.0226998954	2.1929824561	8.0121344561	15.0966423592	11.6241656598	120.8491303926	439.0835521321	42.6157403194	0.0	1.4447700264	0.0	501.2914887348	70.0999701086	54.4095521097	614.3647434832	531.6832647395	41.8556252267	232.329534102	0.0	68.5699550992	5.8004939461
GLURS-RXN: (expasy) Glutamate--tRNA ligase [6.1.1.17]|g__Bacteroides.s__Bacteroides_vulgatus	89.2144252101	47.3589735448	86.3951403393	14.4428753579	441.9180779175	81.8709800633	5.8358663253	14.2348020374	244.6375872646	68.9315052331	5.0968523922	44.511887299	99.8917081999	105.4670188988	241.7222493115	144.8017968999	249.585608493	0.0	11.5923572514	0.0	724.4574856073	200.0414580509	334.2046479299	235.03552571	3671.21232997	157.5285530498	1893.6967664816	0.0	491.7346172716	44.2496068084
GLUTAMATE-DEHYDROGENASE-NADP+-RXN: (expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]	165.8607476769	54.5277694107	83.7324626847	14.2719602393	517.1494615256	94.3583076055	15.9064682934	12.3827722157	232.7399350792	59.9049497771	0.0	52.1893156601	87.844514983	104.2718158585	324.2598732122	567.65187963	281.2265799021	0.0	15.9701947943	0.0	1241.9742005583	292.4174025073	326.7903241366	822.4394981055	3946.0085751025	188.2982629805	1799.9515012775	0.0	448.2819812769	35.9887763764
GLUTAMATE-DEHYDROGENASE-NADP+-RXN: (expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]|g__Bacteroides.s__Bacteroides_dorei	80.2870770524	0.8051529791	1.6394268048	0.8438818565	9.1121390201	3.9943018589	7.5213575038	1.6557664328	14.8223600499	2.3493167599	0.0	1.6877637131	4.1458673981	1.6516362992	119.455293546	496.2050692552	11.2912491994	0.0	0.0	0.0	415.4102450257	79.9115994869	24.8591192014	701.9842458806	112.5526716727	38.3466258883	45.3437227665	0.0	24.0758633807	0.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN: (expasy) Glutamate dehydrogenase (NAD(P)(+)) [1.4.1.3]|g__Bacteroides.s__Bacteroides_vulgatus	85.5736706245	53.7226164316	82.0930358799	13.4280783828	508.0373225055	90.3640057466	8.3851107896	10.727005783	217.9175750293	57.5556330171	0.0	50.501551947	83.6986475849	102.6201795593	204.8045796662	71.4468103747	269.9353307027	0.0	15.9701947943	0.0	826.5639555326	212.5058030203	301.9312049352	120.4552522249	3833.4559034298	149.9516370922	1754.607778511	0.0	424.2061178962	35.9887763764
GLUTAMATE-DEHYDROGENASE-RXN: (expasy) Glutamate dehydrogenase [1.4.1.2]	156.6920526133	41.1725904834	106.711850409	7.5666462011	543.9305948408	99.9754084803	14.0324337939	0.0	277.5684830121	54.0737033627	6.7248953594	46.1503430837	93.76483858	104.6381284542	328.7201276402	602.2017517337	263.583141725	0.0	11.7767892997	0.0	1215.0847629185	275.9467177703	332.2154713026	925.4341670325	4067.3685709406	193.8182426386	2091.925424471	0.0	587.1496319931	42.6817885348
GLUTAMATE-DEHYDROGENASE-RXN: (expasy) Glutamate dehydrogenase [1.4.1.2]|g__Bacteroides.s__Bacteroides_dorei	82.8768136622	0.0	3.3182739368	0.8417508418	10.7053167195	1.6220696188	9.0311282399	0.0	64.3042104124	1.5456282848	0.8417508418	2.5252525253	5.6113203411	2.5252525253	314.9246153843	564.1811831041	12.83716263	0.0	0.0	0.0	561.28368886	172.1914938527	14.9431920319	860.5013911746	347.5709470041	22.4370620632	223.5231071156	0.0	73.6592360858	0.0
GLUTAMATE-DEHYDROGENASE-RXN: (expasy) Glutamate dehydrogenase [1.4.1.2]|g__Bacteroides.s__Bacteroides_vulgatus	73.8152389511	41.1725904834	103.3935764722	6.7248953594	533.2252781213	98.3533388616	5.001305554	0.0	213.2642725997	52.5280750779	5.8831445176	43.6250905584	88.1535182389	102.112875929	13.7955122559	38.0205686296	250.745979095	0.0	11.7767892997	0.0	653.8010740585	103.7552239176	317.2722792707	64.9327758579	3719.7976239366	171.3811805754	1868.4023173554	0.0	513.4903959073	42.6817885348
GLUTAMATE-FORMIMINOTRANSFERASE-RXN: (expasy) Glutamate formimidoyltransferase [2.1.2.5]	174.9970960925	53.1149612806	103.6177436511	17.2642762284	489.9609477272	101.0127504893	7.8885456924	11.6500821447	257.4863675412	40.3541483304	0.0	46.1954509109	88.6315791514	97.7367664378	284.977722837	606.5788714046	270.2250142053	0.0	0.0	0.0	1103.0518300205	246.296173101	305.4669471198	826.2069264591	4142.1624880038	193.5296484285	1856.3749660751	6.5811205264	524.2723563578	32.9813219082
GLUTAMATE-FORMIMINOTRANSFERASE-RXN: (expasy) Glutamate formimidoyltransferase [2.1.2.5]|g__Bacteroides.s__Bacteroides_dorei	98.4471861064	0.0	0.0	1.3280212483	5.1091019777	10.3267365515	0.0	0.0	11.6714188507	1.2004801921	0.0	3.9266905272	2.6200109124	1.1890606421	106.1070546573	549.3345505101	6.1604015303	0.0	0.0	0.0	515.9655486025	57.2706872173	19.6921940868	774.4015221271	121.5482693794	18.0897825406	40.4954762339	1.3280212483	12.4633934703	0.0
GLUTAMATE-FORMIMINOTRANSFERASE-RXN: (expasy) Glutamate formimidoyltransferase [2.1.2.5]|g__Bacteroides.s__Bacteroides_vulgatus	76.549909986	53.1149612806	103.6177436511	15.9362549801	484.8518457494	90.6860139377	7.8885456924	11.6500821447	245.8149486905	39.1536681384	0.0	42.2687603838	86.011568239	96.5477057957	178.8706681797	57.2443208945	264.064612675	0.0	0.0	0.0	587.0862814179	189.0254858837	285.774753033	51.805404332	4020.6142186245	175.4398658879	1815.8794898412	5.253099278	511.8089628875	32.9813219082
GLUTAMATESYN-RXN: (expasy) Glutamate synthase (NADPH) [1.4.1.13]	415.9166597924	168.2128046291	214.8020712739	18.1994150106	1348.2835292835998	215.38067168100002	33.894950059900005	12.5780976381	574.8719055518	162.76033939210004	0.0	120.2139491333	210.0223781345	285.83696523680004	694.6418831924	1789.5558127878	628.3563365771	0.0	17.4915464107	0.0	2899.3445158828	562.68814153	793.3871989447	2656.6814920325	11338.7804255983	529.5931197488	6466.5500059656	9.2034904515	1704.2620839349001	113.76015374139999
GLUTAMATESYN-RXN: (expasy) Glutamate synthase (NADPH) [1.4.1.13]|g__Bacteroides.s__Bacteroides_dorei	206.31828277670002	6.952987674399999	11.0033320455	1.9719056608	38.0381277512	10.5276924744	19.3004247514	2.2634639489	19.5988450603	7.0897723196	0.0	6.0167002198	9.9948173007	14.821804719	181.1714985567	1045.762667206	25.011360803100004	0.0	1.1504471703	0.0	997.096288272	114.9021850796	50.4771382751	1415.6246491265001	459.55987418399997	47.7301403097	191.4914979078	8.375675882	67.15913204169999	1.3704472792
GLUTAMATESYN-RXN: (expasy) Glutamate synthase (NADPH) [1.4.1.13]|g__Bacteroides.s__Bacteroides_vulgatus	209.59837701570004	161.25981695459998	203.7987392284	16.227509349800002	1310.2454015324001	204.8529792065	14.5945253083	10.3146336892	555.2730604915	155.6705670726	0.0	114.1972489136	200.0275608339	271.0151605179	513.4703846357	743.793145582	603.344975774	0.0	16.3410992405	0.0	1902.2482276105998	447.78595645039996	742.9100606695001	1241.0568429059	10879.2205514142	481.86297943909995	6275.0585080578	0.8278145695	1637.1029518932	112.38970646230001
GLUTAMIDOTRANS-RXN: (expasy) Imidazole glycerol-phosphate synthase [4.3.2.10]	395.7184254818	113.9376969759	170.78657749090002	27.9062021341	962.3603883849	178.6015651595	21.0874331255	15.3037510655	413.19037532100003	109.1702351919	0.0	79.1546285846	201.9680193428	204.6693776545	570.8762815714	1016.8255295609	499.5151403281	0.0	20.4740715666	0.0	2312.771615702	436.1808359514	602.7454016127	1546.8735120289	6963.618027795401	400.89970220429996	3521.6732298386	0.0	790.2513225437999	79.8185532829
GLUTAMIDOTRANS-RXN: (expasy) Imidazole glycerol-phosphate synthase [4.3.2.10]|g__Bacteroides.s__Bacteroides_dorei	249.9994854665	8.2643144878	11.1941154219	6.1853124088	28.340412941799997	21.083749146499997	12.2191993634	0.0	36.5392685821	3.5569770994	0.0	4.5351473923	22.0221203758	11.9861066534	208.5164555079	931.3977220449001	51.5120643487	0.0	0.0	0.0	1148.3185018417	146.7386857805	80.1818727165	1446.2165068381	742.3789952042	72.9896144193	263.9749386065	0.0	23.5941056952	7.5441883140999995
GLUTAMIDOTRANS-RXN: (expasy) Imidazole glycerol-phosphate synthase [4.3.2.10]|g__Bacteroides.s__Bacteroides_vulgatus	145.7189400153	105.6733824881	159.592462069	21.7208897253	934.0199754432	157.51781601300002	8.8682337621	15.3037510655	376.6511067389	105.6132580924	0.0	74.6194811923	179.945898967	192.6832710012	362.3598260636	85.4278075161	448.0030759794	0.0	20.4740715666	0.0	1164.4531138604002	289.4421501708	522.5635288962001	100.6570051907	6221.2390325912	327.9100877851	3257.6982912321	0.0	766.6572168486	72.2743649688
GLUTAMIN-RXN: (expasy) AMBIGUOUS [3.5.1.2; 3.5.1.38]	552.3376827342	180.4091686612	279.16620847720003	56.1657963882	1485.1038474277998	273.27636128349997	28.304768956300002	14.982383764000001	657.21134337	184.5853227997	11.4243175745	143.4181205306	295.2383073629	305.30171428560004	953.9763474294	1696.3524653097	837.0867970477	0.0	18.0328126306	0.0	3634.2759597879003	776.1159180932	960.0265832899	2584.1814160227004	11405.033170141302	575.7772079772001	5930.011339611599	0.0	1357.0208023211	144.2289049583
GLUTAMIN-RXN: (expasy) AMBIGUOUS [3.5.1.2; 3.5.1.38]|g__Bacteroides.s__Bacteroides_dorei	339.208278088	6.6141494713	11.6526854976	9.6882431133	33.0468177307	19.217931079	12.107087838999998	0.0	40.697067661800006	3.1481012366999996	0.0	10.916740619999999	19.4388772485	16.347297053600002	349.38120872720003	1584.6272372927	57.1592025505	0.0	1.1904761905	0.0	1790.3522114096	209.3293789872	99.9520036882	2444.9471882684	689.2658482437	74.7932135814	255.0014149699	0.0	27.271450064699998	4.2438582811
GLUTAMIN-RXN: (expasy) AMBIGUOUS [3.5.1.2; 3.5.1.38]|g__Bacteroides.s__Bacteroides_vulgatus	213.1294046461	173.79501918990002	267.5135229796	46.4775532749	1452.0570296973	254.05843020449998	16.197681117400002	14.982383764000001	616.5142757082	181.43722156310002	11.4243175745	132.5013799106	275.7994301145	288.9544172319	604.5951387023	111.72522801689999	779.9275944972001	0.0	16.8423364402	0.0	1843.9237483783	566.786539106	860.0745796018001	139.2342277542	10715.7673218976	500.98399439599996	5675.0099246416	0.0	1329.7493522564	139.9850466772
